disease,drug
Ehrlichiosis,doxycycline
Ehrlichiosis,tetracycline
Human Papilloma Virus,imiquimod
Human Papilloma Virus,cimetidine
Human Papilloma Virus,podophyllum resin
Human Papilloma Virus,resorcinol
Human Papilloma Virus,imiquimod
Human Papilloma Virus,cimetidine
Human Papilloma Virus,podophyllum resin
Human Papilloma Virus,resorcinol
Ramsay Hunt Syndrome,acyclovir
Ramsay Hunt Syndrome,prednisone
Ramsay Hunt Syndrome,valacyclovir
Hyperbilirubinemia,phenobarbital
High Cholesterol,atorvastatin
High Cholesterol,simvastatin
High Cholesterol,pravastatin
High Cholesterol,rosuvastatin
High Cholesterol,lovastatin
High Cholesterol,ezetimibe
High Cholesterol,gemfibrozil
High Cholesterol,niacin
High Cholesterol,ezetimibe AND simvastatin
High Cholesterol,fenofibric acid
High Cholesterol,atorvastatin
High Cholesterol,simvastatin
High Cholesterol,pravastatin
High Cholesterol,rosuvastatin
High Cholesterol,lovastatin
High Cholesterol,ezetimibe
High Cholesterol,gemfibrozil
High Cholesterol,niacin
High Cholesterol,ezetimibe AND simvastatin
High Cholesterol,fenofibric acid
Familial Heterozygous High Cholesterol,atorvastatin
Familial Heterozygous High Cholesterol,pravastatin
Familial Heterozygous High Cholesterol,simvastatin
Familial Heterozygous High Cholesterol,ezetimibe
Familial Heterozygous High Cholesterol,rosuvastatin
Familial Heterozygous High Cholesterol,lovastatin
Familial Heterozygous High Cholesterol,ezetimibe AND simvastatin
Familial Heterozygous High Cholesterol,evolocumab
Familial Heterozygous High Cholesterol,alirocumab
Familial Heterozygous High Cholesterol,fluvastatin
Familial Homozygous High Cholesterol,atorvastatin
Familial Homozygous High Cholesterol,simvastatin
Familial Homozygous High Cholesterol,rosuvastatin
Familial Homozygous High Cholesterol,ezetimibe AND simvastatin
Familial Homozygous High Cholesterol,lomitapide
Familial Homozygous High Cholesterol,evolocumab
Hyperekplexia,diazepam
Hyperekplexia,clonazepam
Hyperekplexia,divalproex sodium
Hyperekplexia,levetiracetam
Hyperekplexia,valproic acid
Hyperekplexia,diazepam
Hyperekplexia,clonazepam
Hyperekplexia,divalproex sodium
Hyperekplexia,levetiracetam
Hyperekplexia,valproic acid
Hyperhidrosis,oxybutynin
Hyperhidrosis,aluminum chloride hexahydrate
Hyperhidrosis,clonidine
Hyperhidrosis,terazosin
Hyperhidrosis,benztropine
Hyperhidrosis,gabapentin
Hyperhidrosis,amitriptyline
Hyperhidrosis,glycopyrronium
Hyperhidrosis,onabotulinumtoxinA
Hyperimmunoglobulin D Syndrome,canakinumab
Hyperimmunoglobulin D Syndrome,canakinumab
High Cholesterol,atorvastatin
High Cholesterol,simvastatin
High Cholesterol,pravastatin
High Cholesterol,rosuvastatin
High Cholesterol,lovastatin
High Cholesterol,ezetimibe
High Cholesterol,gemfibrozil
High Cholesterol,niacin
High Cholesterol,ezetimibe AND simvastatin
High Cholesterol,fenofibric acid
Elevated LDL Hyperlipoproteinemia Type IIa,fenofibrate
Elevated LDL Hyperlipoproteinemia Type IIa,atorvastatin
Elevated LDL Hyperlipoproteinemia Type IIa,simvastatin
Elevated LDL Hyperlipoproteinemia Type IIa,pravastatin
Elevated LDL Hyperlipoproteinemia Type IIa,rosuvastatin
Elevated LDL Hyperlipoproteinemia Type IIa,cholestyramine
Elevated LDL Hyperlipoproteinemia Type IIa,lovastatin
Elevated LDL Hyperlipoproteinemia Type IIa,colesevelam
Elevated LDL Hyperlipoproteinemia Type IIa,colestipol
Elevated LDL Hyperlipoproteinemia Type IIa,fluvastatin
Elevated LDL   VLDL Hyperlipoproteinemia Type IIb,fenofibrate
Elevated LDL   VLDL Hyperlipoproteinemia Type IIb,gemfibrozil
Elevated LDL   VLDL Hyperlipoproteinemia Type IIb,atorvastatin
Elevated LDL   VLDL Hyperlipoproteinemia Type IIb,simvastatin
Elevated LDL   VLDL Hyperlipoproteinemia Type IIb,rosuvastatin
Elevated LDL   VLDL Hyperlipoproteinemia Type IIb,pravastatin
Elevated LDL   VLDL Hyperlipoproteinemia Type IIb,colestipol
Elevated LDL   VLDL Hyperlipoproteinemia Type IIb,lovastatin
Elevated LDL   VLDL Hyperlipoproteinemia Type IIb,cholestyramine
Elevated LDL   VLDL Hyperlipoproteinemia Type IIb,fluvastatin
Elevated beta Hyperlipoproteinemia Type III-VLDL   IDL,atorvastatin
Elevated beta Hyperlipoproteinemia Type III-VLDL   IDL,simvastatin
Elevated beta Hyperlipoproteinemia Type III-VLDL   IDL,pravastatin
Elevated beta Hyperlipoproteinemia Type III-VLDL   IDL,rosuvastatin
Elevated VLDL Hyperlipoproteinemia Type IV,fenofibrate
Elevated VLDL Hyperlipoproteinemia Type IV,atorvastatin
Elevated VLDL Hyperlipoproteinemia Type IV,niacin
Elevated VLDL Hyperlipoproteinemia Type IV,gemfibrozil
Elevated VLDL Hyperlipoproteinemia Type IV,rosuvastatin
Elevated VLDL Hyperlipoproteinemia Type IV,simvastatin
Elevated VLDL Hyperlipoproteinemia Type IV,pravastatin
Elevated Chylomicrons   VLDL Hyperlipoproteinemia Type V,fenofibrate
Elevated Chylomicrons   VLDL Hyperlipoproteinemia Type V,gemfibrozil
Elevated Chylomicrons   VLDL Hyperlipoproteinemia Type V,niacin
Elevated LDL Hyperlipoproteinemia Type IIa,fenofibrate
Elevated LDL Hyperlipoproteinemia Type IIa,atorvastatin
Elevated LDL Hyperlipoproteinemia Type IIa,simvastatin
Elevated LDL Hyperlipoproteinemia Type IIa,pravastatin
Elevated LDL Hyperlipoproteinemia Type IIa,rosuvastatin
Elevated LDL Hyperlipoproteinemia Type IIa,cholestyramine
Elevated LDL Hyperlipoproteinemia Type IIa,lovastatin
Elevated LDL Hyperlipoproteinemia Type IIa,colesevelam
Elevated LDL Hyperlipoproteinemia Type IIa,colestipol
Elevated LDL Hyperlipoproteinemia Type IIa,fluvastatin
Elevated LDL   VLDL Hyperlipoproteinemia Type IIb,fenofibrate
Elevated LDL   VLDL Hyperlipoproteinemia Type IIb,gemfibrozil
Elevated LDL   VLDL Hyperlipoproteinemia Type IIb,atorvastatin
Elevated LDL   VLDL Hyperlipoproteinemia Type IIb,simvastatin
Elevated LDL   VLDL Hyperlipoproteinemia Type IIb,rosuvastatin
Elevated LDL   VLDL Hyperlipoproteinemia Type IIb,pravastatin
Elevated LDL   VLDL Hyperlipoproteinemia Type IIb,colestipol
Elevated LDL   VLDL Hyperlipoproteinemia Type IIb,lovastatin
Elevated LDL   VLDL Hyperlipoproteinemia Type IIb,cholestyramine
Elevated LDL   VLDL Hyperlipoproteinemia Type IIb,fluvastatin
Elevated beta Hyperlipoproteinemia Type III-VLDL   IDL,atorvastatin
Elevated beta Hyperlipoproteinemia Type III-VLDL   IDL,simvastatin
Elevated beta Hyperlipoproteinemia Type III-VLDL   IDL,pravastatin
Elevated beta Hyperlipoproteinemia Type III-VLDL   IDL,rosuvastatin
Elevated VLDL Hyperlipoproteinemia Type IV,fenofibrate
Elevated VLDL Hyperlipoproteinemia Type IV,atorvastatin
Elevated VLDL Hyperlipoproteinemia Type IV,niacin
Elevated VLDL Hyperlipoproteinemia Type IV,gemfibrozil
Elevated VLDL Hyperlipoproteinemia Type IV,rosuvastatin
Elevated VLDL Hyperlipoproteinemia Type IV,simvastatin
Elevated VLDL Hyperlipoproteinemia Type IV,pravastatin
Elevated Chylomicrons   VLDL Hyperlipoproteinemia Type V,fenofibrate
Elevated Chylomicrons   VLDL Hyperlipoproteinemia Type V,gemfibrozil
Elevated Chylomicrons   VLDL Hyperlipoproteinemia Type V,niacin
Renal Cell Carcinoma,pazopanib
Renal Cell Carcinoma,sunitinib
Renal Cell Carcinoma,axitinib
Renal Cell Carcinoma,nivolumab
Renal Cell Carcinoma,sorafenib
Renal Cell Carcinoma,everolimus
Renal Cell Carcinoma,bevacizumab
Renal Cell Carcinoma,cabozantinib
Renal Cell Carcinoma,medroxyprogesterone
Renal Cell Carcinoma,aldesleukin
Renal Cell Carcinoma,capecitabine
Renal Cell Carcinoma,temsirolimus
Renal Cell Carcinoma,lenvatinib
Diffuse Idiopathic Skeletal Hyperostosis,ibuprofen
Diffuse Idiopathic Skeletal Hyperostosis,naproxen
Drowsiness ,caffeine
Drowsiness ,modafinil
Drowsiness ,dextroamphetamine
Drowsiness ,armodafinil
High Blood Pressure ,lisinopril
High Blood Pressure ,amlodipine
High Blood Pressure ,losartan
High Blood Pressure ,hydrochlorothiazide
High Blood Pressure ,metoprolol
High Blood Pressure ,atenolol
High Blood Pressure ,carvedilol
High Blood Pressure ,furosemide
High Blood Pressure ,hydrochlorothiazide AND lisinopril
High Blood Pressure ,clonidine
High Blood Pressure ,enalapril
High Blood Pressure ,valsartan
Hypertrophic Cardiomyopathy,nifedipine
Osteoarthritis,meloxicam
Osteoarthritis,diclofenac
Osteoarthritis,naproxen
Osteoarthritis,ibuprofen
Osteoarthritis,celecoxib
Osteoarthritis,chondroitin AND glucosamine
Osteoarthritis,diclofenac
Osteoarthritis,etodolac
Osteoarthritis,prednisone
Osteoarthritis,aspirin
Osteoarthritis,nabumetone
Osteoarthritis,duloxetine
Hypoactive Sexual Desire Disorder,flibanserin
Hypoactive Sexual Desire Disorder,bremelanotide
Iron Deficiency Anemia,ferrous sulfate
Iron Deficiency Anemia,ferrous gluconate
Iron Deficiency Anemia,ferrous fumarate
Iron Deficiency Anemia,iron polysaccharide
Iron Deficiency Anemia,ferumoxytol
Iron Deficiency Anemia,iron sucrose
Male Hypogonadism,testosterone
Male Hypogonadism,chorionic gonadotropin 
Male Hypogonadism,follicle stimulating hormone
Male Hypogonadism,methyltestosterone
Male Hypogonadism,testosterone
Male Hypogonadism,chorionic gonadotropin 
Male Hypogonadism,follicle stimulating hormone
Male Hypogonadism,methyltestosterone
Mania,divalproex sodium
Mania,lithium
Mania,risperidone
Mania,haloperidol
Mania,allopurinol
Mania,chlorpromazine
Mania,valproic acid
Hypotension,midodrine
Hypotension,norepinephrine
Hypotension,phenylephrine
Hypotension,ephedrine
Hypotension,droxidopa
Underactive Thyroid ,levothyroxine
Underactive Thyroid ,thyroid desiccated
Underactive Thyroid ,liothyronine
Underactive Thyroid ,liotrix
After Thyroid Removal Hypothyroidism ,levothyroxine
After Thyroid Removal Hypothyroidism ,thyroid desiccated
After Thyroid Removal Hypothyroidism ,liothyronine
After Thyroid Removal Hypothyroidism ,levothyroxine
After Thyroid Removal Hypothyroidism ,thyroid desiccated
After Thyroid Removal Hypothyroidism ,liothyronine
Respiratory Depression,doxapram
Neurosis,nortriptyline
Irritable Bowel Syndrome,dicyclomine
Irritable Bowel Syndrome,hyoscyamine
Irritable Bowel Syndrome,amitriptyline
Irritable Bowel Syndrome,chlordiazepoxide AND clidinium
Irritable Bowel Syndrome,atropine AND hyoscyamine AND phenobarbital AND scopolamine
Irritable Bowel Syndrome,cholestyramine
Irritable Bowel Syndrome,escitalopram
Irritable Bowel Syndrome,nortriptyline
Irritable Bowel Syndrome,psyllium
Irritable Bowel Syndrome,venlafaxine
Ichthyosis,ammonium lactate
Ichthyosis,ammonium lactate
Pseudotumor Cerebri,acetazolamide
Nonalcoholic Fatty Liver Disease,ursodiol
Nonalcoholic Fatty Liver Disease,pioglitazone
Nonalcoholic Fatty Liver Disease,orlistat
Nonalcoholic Fatty Liver Disease,betaine
Nonalcoholic Fatty Liver Disease,rosiglitazone
Drowsiness ,caffeine
Drowsiness ,modafinil
Drowsiness ,dextroamphetamine
Drowsiness ,armodafinil
Pseudotumor Cerebri,acetazolamide
Myelofibrosis,ruxolitinib
Myelofibrosis,fedratinib
Idiopathic Thrombocytopenic Purpura,prednisone
Idiopathic Thrombocytopenic Purpura,dexamethasone
Idiopathic Thrombocytopenic Purpura,eltrombopag
Idiopathic Thrombocytopenic Purpura,rituximab
Idiopathic Thrombocytopenic Purpura,romiplostim
Idiopathic Thrombocytopenic Purpura,cyclosporine
Idiopathic Thrombocytopenic Purpura,immune globulin intravenous
Idiopathic Thrombocytopenic Purpura,azathioprine
Idiopathic Thrombocytopenic Purpura,triamcinolone
Idiopathic Thrombocytopenic Purpura,rho  immune globulin
Idiopathic Thrombocytopenic Purpura,immune globulin intravenous and subcutaneous
Idiopathic Thrombocytopenic Purpura,interferon alfa-2b
IgA Nephropathy,cyclophosphamide
Pseudotumor Cerebri,acetazolamide
Chronic Fatigue Syndrome,modafinil
Chronic Fatigue Syndrome,duloxetine
Chronic Fatigue Syndrome,lisdexamfetamine
Chronic Fatigue Syndrome,amantadine
Chronic Fatigue Syndrome,armodafinil
Idiopathic Thrombocytopenic Purpura,prednisone
Idiopathic Thrombocytopenic Purpura,dexamethasone
Idiopathic Thrombocytopenic Purpura,eltrombopag
Idiopathic Thrombocytopenic Purpura,rituximab
Idiopathic Thrombocytopenic Purpura,romiplostim
Idiopathic Thrombocytopenic Purpura,cyclosporine
Idiopathic Thrombocytopenic Purpura,immune globulin intravenous
Idiopathic Thrombocytopenic Purpura,azathioprine
Idiopathic Thrombocytopenic Purpura,triamcinolone
Idiopathic Thrombocytopenic Purpura,rho  immune globulin
Idiopathic Thrombocytopenic Purpura,immune globulin intravenous and subcutaneous
Idiopathic Thrombocytopenic Purpura,interferon alfa-2b
Waldenström Macroglobulinemia,ibrutinib
Insulin Resistance Syndrome ,metformin
Insulin Resistance Syndrome ,insulin regular
Insulin Resistance Syndrome ,metformin
Insulin Resistance Syndrome ,insulin regular
Muscle Pain,ibuprofen
Muscle Pain,naproxen
Muscle Pain,acetaminophen
Muscle Pain,diclofenac
Muscle Pain,nabumetone
Erectile Dysfunction,sildenafil
Erectile Dysfunction,tadalafil
Erectile Dysfunction,vardenafil
Erectile Dysfunction,alprostadil
Erectile Dysfunction,avanafil
Borderline Personality Disorder,quetiapine
Borderline Personality Disorder,lamotrigine
Borderline Personality Disorder,lithium
Borderline Personality Disorder,risperidone
Borderline Personality Disorder,fluoxetine
Borderline Personality Disorder,olanzapine
Borderline Personality Disorder,buspirone
Borderline Personality Disorder,clonazepam
Borderline Personality Disorder,sertraline
Borderline Personality Disorder,aripiprazole
Borderline Personality Disorder,topiramate
Borderline Personality Disorder,diazepam
Borderline Personality Disorder,lorazepam
Borderline Personality Disorder,escitalopram
Borderline Personality Disorder,divalproex sodium
Borderline Personality Disorder,alprazolam
Borderline Personality Disorder,clozapine
Borderline Personality Disorder,oxcarbazepine
Borderline Personality Disorder,citalopram
Borderline Personality Disorder,haloperidol
Borderline Personality Disorder,lurasidone
Borderline Personality Disorder,l-methylfolate
Borderline Personality Disorder,carbamazepine
Borderline Personality Disorder,asenapine
Borderline Personality Disorder,paliperidone
Insomnia,trazodone
Insomnia,zolpidem
Insomnia,temazepam
Insomnia,amitriptyline
Insomnia,lorazepam
Insomnia,clonazepam
Insomnia,mirtazapine
Insomnia,doxepin
Insomnia,quetiapine
Insomnia,eszopiclone
Insomnia,diphenhydramine
Insomnia,gabapentin
Insomnia,flurazepam
Urinary Incontinence,oxybutynin
Urinary Incontinence,tolterodine
Urinary Incontinence,amitriptyline
Urinary Incontinence,mirabegron
Urinary Incontinence,solifenacin
Urinary Incontinence,hyoscyamine
Urinary Incontinence,trospium
Urinary Incontinence,duloxetine
Urinary Incontinence,fesoterodine
Urinary Incontinence,darifenacin
Urinary Incontinence,oxybutynin
Urinary Incontinence,tolterodine
Urinary Incontinence,amitriptyline
Urinary Incontinence,mirabegron
Urinary Incontinence,solifenacin
Urinary Incontinence,hyoscyamine
Urinary Incontinence,trospium
Urinary Incontinence,duloxetine
Urinary Incontinence,fesoterodine
Urinary Incontinence,darifenacin
Indigestion,omeprazole
Indigestion,ranitidine
Indigestion,famotidine
Indigestion,bismuth subsalicylate
Indigestion,aluminum hydroxide AND magnesium hydroxide AND simethicone
Indigestion,calcium carbonate
Indigestion,magnesium hydroxide
Induced Hypotension,nitroprusside
Hemangioma,propranolol
Eczema,triamcinolone
Eczema,mometasone
Eczema,hydrocortisone
Eczema,clobetasol
Eczema,desonide
Eczema,prednisone
Eczema,fluocinonide
Eczema,ranitidine
Eczema,desoximetasone
Eczema,methotrexate
Eczema,halobetasol
Eczema,pimecrolimus
Eczema,dexamethasone
Eczema,fluocinolone
Eczema,alclometasone
Eczema,azathioprine
Amebiasis,metronidazole
Amebiasis,tinidazole
Amebiasis,nitazoxanide
Amebiasis,doxycycline
Amebiasis,paromomycin
Amebiasis,chloroquine
Bladder Infection,ciprofloxacin
Bladder Infection,nitrofurantoin
Bladder Infection,cephalexin
Bladder Infection,amoxicillin
Bladder Infection,levofloxacin
Bladder Infection,trimethoprim
Bladder Infection,cefuroxime
Bladder Infection,methenamine
Bladder Infection,cefpodoxime
Bladder Infection,fosfomycin
Fungal Infections,fluconazole
Tinea Corporis,betamethasone AND clotrimazole
Tinea Corporis,ketoconazole
Tinea Corporis,clotrimazole
Tinea Corporis,terbinafine
Tinea Corporis,miconazole
Tinea Corporis,fluconazole
Tinea Corporis,econazole
Tinea Corporis,ketoconazole
Tinea Corporis,griseofulvin
Tinea Corporis,tolnaftate
Tinea Corporis,terbinafine
Tinea Corporis,ciclopirox
Tinea Pedis,clotrimazole
Tinea Pedis,ketoconazole
Tinea Pedis,terbinafine
Tinea Pedis,econazole
Tinea Pedis,terbinafine
Tinea Pedis,betamethasone AND clotrimazole
Tinea Pedis,tolnaftate
Tinea Pedis,ciclopirox
Tinea Pedis,miconazole
Tinea Pedis,griseofulvin
Fingernail Onychomycosis,terbinafine
Fingernail Onychomycosis,fluconazole
Fingernail Onychomycosis,ciclopirox
Fingernail Onychomycosis,itraconazole
Fingernail Onychomycosis,ketoconazole
Fingernail Onychomycosis,griseofulvin
Tinea Cruris,betamethasone AND clotrimazole
Tinea Cruris,ketoconazole
Tinea Cruris,clotrimazole
Tinea Cruris,econazole
Tinea Cruris,fluconazole
Tinea Cruris,terbinafine
Tinea Cruris,miconazole
Tinea Cruris,terbinafine
Tinea Cruris,tolnaftate
Tinea Cruris,ciclopirox
Tinea Cruris,griseofulvin
Tinea Cruris,clioquinol
Onychomycosis,undecylenic acid
Tinea Capitis,terbinafine
Tinea Capitis,griseofulvin
Tinea Capitis,itraconazole
Toenail Onychomycosis,terbinafine
Toenail Onychomycosis,ciclopirox
Toenail Onychomycosis,fluconazole
Toenail Onychomycosis,ketoconazole
Toenail Onychomycosis,itraconazole
Toenail Onychomycosis,efinaconazole
Toenail Onychomycosis,griseofulvin
Toenail Onychomycosis,tavaborole
Sinusitis,amoxicillin
Sinusitis,prednisone
Sinusitis,amoxicillin AND clavulanate
Sinusitis,cefdinir
Sinusitis,azithromycin
Sinusitis,levofloxacin
Sinusitis,cefuroxime
Sinusitis,clarithromycin
Sinusitis,ciprofloxacin
Sinusitis,clindamycin
Sinusitis,sulfamethoxazole AND trimethoprim
Sinusitis,moxifloxacin
Skin or Soft Tissue Infection,cephalexin
Skin or Soft Tissue Infection,clindamycin
Skin or Soft Tissue Infection,doxycycline
Skin or Soft Tissue Infection,amoxicillin
Skin or Soft Tissue Infection,ciprofloxacin
Skin or Soft Tissue Infection,amoxicillin AND clavulanate
Skin or Soft Tissue Infection,minocycline
Skin or Soft Tissue Infection,azithromycin
Skin or Soft Tissue Infection,metronidazole
Skin or Soft Tissue Infection,clarithromycin
Skin or Soft Tissue Infection,dicloxacillin
Skin or Soft Tissue Infection,levofloxacin
Skin or Soft Tissue Infection,erythromycin
Skin or Soft Tissue Infection,cefdinir
Bacterial Skin Infection,sulfamethoxazole AND trimethoprim
Bacterial Skin Infection,bacitracin
Bacterial Skin Infection,bacitracin AND neomycin AND polymyxin b
Bacterial Skin Infection,benzalkonium chloride AND lidocaine
Bacterial Skin Infection,bacitracin AND polymyxin b
Bacterial Skin Infection,hydrocortisone AND neomycin AND polymyxin b
Bacterial Skin Infection,bacitracin AND hydrocortisone AND neomycin AND polymyxin b
Bacterial Skin Infection,fluocinolone AND neomycin
Bacterial Skin Infection,bacitracin AND neomycin AND polymyxin b AND pramoxine
Bacterial Skin Infection,neomycin AND polymyxin b AND pramoxine
Skin or Soft Tissue Infection,cephalexin
Skin or Soft Tissue Infection,clindamycin
Skin or Soft Tissue Infection,doxycycline
Skin or Soft Tissue Infection,amoxicillin
Skin or Soft Tissue Infection,ciprofloxacin
Skin or Soft Tissue Infection,amoxicillin AND clavulanate
Skin or Soft Tissue Infection,minocycline
Skin or Soft Tissue Infection,azithromycin
Skin or Soft Tissue Infection,metronidazole
Skin or Soft Tissue Infection,clarithromycin
Skin or Soft Tissue Infection,dicloxacillin
Skin or Soft Tissue Infection,levofloxacin
Skin or Soft Tissue Infection,erythromycin
Skin or Soft Tissue Infection,cefdinir
Urinary Tract Infection,ciprofloxacin
Urinary Tract Infection,nitrofurantoin
Urinary Tract Infection,sulfamethoxazole AND trimethoprim
Urinary Tract Infection,amoxicillin
Urinary Tract Infection,doxycycline
Urinary Tract Infection,levofloxacin
