disease,drug
Wilms' Tumor (Nephroblastoma),vincristine
Wilms' Tumor (Nephroblastoma),doxorubicin
Wilms' Tumor (Nephroblastoma),cyclophosphamide
Wilms' Tumor (Nephroblastoma),dactinomycin
Hyperekplexia,diazepam
Hyperekplexia,clonazepam
Hyperekplexia,divalproex sodium
Hyperekplexia,levetiracetam
Hyperekplexia,valproic acid
Linear IgA Disease,dapsone
Linear IgA Disease,colchicine
Linear IgA Disease,mycophenolate mofetil
Linear IgA Disease,dapsone
Linear IgA Disease,colchicine
Linear IgA Disease,mycophenolate mofetil
Neuronal Ceroid Lipofuscinosis,cerliponase alfa
Facial Wrinkles,tazarotene
Facial Wrinkles,onabotulinumtoxinA
Facial Wrinkles,abobotulinumtoxinA
Facial Wrinkles,azficel-t
Facial Wrinkles,incobotulinumtoxinA
Plantar Fibromatosis,clobetasol
Plantar Fibromatosis,triamcinolone
Plantar Fibromatosis,clobetasol
Plantar Fibromatosis,triamcinolone
Acute Lymphocytic Leukemia,prednisone
Acute Lymphocytic Leukemia,vincristine
Acute Lymphocytic Leukemia,cyclophosphamide
Acute Lymphocytic Leukemia,methotrexate
Acute Lymphocytic Leukemia,asparaginase escherichia coli
Acute Lymphocytic Leukemia,daunorubicin
Acute Lymphocytic Leukemia,asparaginase erwinia chrysanthemi
Acute Lymphocytic Leukemia,teniposide
Acute Myeloid Leukemia,cytarabine
Acute Myeloid Leukemia,vincristine
Acute Myeloid Leukemia,daunorubicin
Acute Myeloid Leukemia,idarubicin
Acute Myeloid Leukemia,decitabine
Acute Myeloid Leukemia,gemtuzumab
Acute Myeloid Leukemia,midostaurin
Acute Myeloid Leukemia,venetoclax
Acute Myeloid Leukemia,enasidenib
Acute Myeloid Leukemia,cytarabine liposomal / daunorubicin liposomal
Acute Myeloid Leukemia,ivosidenib
Acute Myeloid Leukemia,gilteritinib
Acute Myeloid Leukemia,glasdegib
Acute Lymphocytic Leukemia,prednisone
Acute Lymphocytic Leukemia,vincristine
Acute Lymphocytic Leukemia,cyclophosphamide
Acute Lymphocytic Leukemia,methotrexate
Acute Lymphocytic Leukemia,asparaginase escherichia coli
Acute Lymphocytic Leukemia,daunorubicin
Acute Lymphocytic Leukemia,asparaginase erwinia chrysanthemi
Acute Lymphocytic Leukemia,teniposide
Acute Myeloid Leukemia,cytarabine
Acute Myeloid Leukemia,vincristine
Acute Myeloid Leukemia,daunorubicin
Acute Myeloid Leukemia,idarubicin
Acute Myeloid Leukemia,decitabine
Acute Myeloid Leukemia,gemtuzumab
Acute Myeloid Leukemia,midostaurin
Acute Myeloid Leukemia,venetoclax
Acute Myeloid Leukemia,enasidenib
Acute Myeloid Leukemia,cytarabine liposomal / daunorubicin liposomal
Acute Myeloid Leukemia,ivosidenib
Acute Myeloid Leukemia,gilteritinib
Acute Myeloid Leukemia,glasdegib
Acute Myeloid Leukemia,cytarabine
Acute Myeloid Leukemia,vincristine
Acute Myeloid Leukemia,daunorubicin
Acute Myeloid Leukemia,idarubicin
Acute Myeloid Leukemia,decitabine
Acute Myeloid Leukemia,gemtuzumab
Acute Myeloid Leukemia,midostaurin
Acute Myeloid Leukemia,venetoclax
Acute Myeloid Leukemia,enasidenib
Acute Myeloid Leukemia,cytarabine liposomal / daunorubicin liposomal
Acute Myeloid Leukemia,ivosidenib
Acute Myeloid Leukemia,gilteritinib
Acute Myeloid Leukemia,glasdegib
Chronic Myelogenous Leukemia,imatinib
Chronic Myelogenous Leukemia,hydroxyurea
Chronic Myelogenous Leukemia,nilotinib
Chronic Myelogenous Leukemia,dasatinib
Chronic Myelogenous Leukemia,anagrelide
Chronic Myelogenous Leukemia,cyclophosphamide
Chronic Myelogenous Leukemia,bosutinib
Chronic Myelogenous Leukemia,ponatinib
Chronic Myelogenous Leukemia,busulfan
Chronic Myelogenous Leukemia,cytarabine
Chronic Myelogenous Leukemia,fludarabine
Chronic Myelogenous Leukemia,omacetaxine
Chronic Myelogenous Leukemia,peginterferon alfa-2b
Hairy Cell Leukemia,cladribine
Hairy Cell Leukemia,pentostatin
Hairy Cell Leukemia,interferon alfa-2b
Hairy Cell Leukemia,moxetumomab pasudotox
Hairy Cell Leukemia,cladribine
Hairy Cell Leukemia,pentostatin
Hairy Cell Leukemia,interferon alfa-2b
Hairy Cell Leukemia,moxetumomab pasudotox
Lice,permethrin
Lice,lindane
Lice,piperonyl butoxide / pyrethrins
Lice,spinosad
Lice,permethrin
Lice,lindane
Lice,piperonyl butoxide / pyrethrins
Lice,spinosad
Lice,permethrin
Lice,lindane
Lice,piperonyl butoxide / pyrethrins
Lice,spinosad
Vertigo,meclizine
Vertigo,promethazine
Scleroderma,methotrexate
Scleroderma,prednisone
Scleroderma,cyclophosphamide
Linear IgA Disease,dapsone
Linear IgA Disease,colchicine
Linear IgA Disease,mycophenolate mofetil
Linear IgA Disease,dapsone
Linear IgA Disease,colchicine
Linear IgA Disease,mycophenolate mofetil
Linear IgA Disease,dapsone
Linear IgA Disease,colchicine
Linear IgA Disease,mycophenolate mofetil
High Cholesterol,atorvastatin
High Cholesterol,simvastatin
High Cholesterol,pravastatin
High Cholesterol,rosuvastatin
High Cholesterol,lovastatin
High Cholesterol,ezetimibe
High Cholesterol,gemfibrozil
High Cholesterol,niacin
High Cholesterol,ezetimibe / simvastatin
High Cholesterol,fenofibric acid
Dercum's Disease,fentanyl
Dercum's Disease,pregabalin
Scleroderma,methotrexate
Scleroderma,prednisone
Scleroderma,cyclophosphamide
Vertigo,meclizine
Vertigo,promethazine
"Hypogonadism, Male",testosterone
"Hypogonadism, Male",chorionic gonadotropin (hcg)
"Hypogonadism, Male",follicle stimulating hormone
"Hypogonadism, Male",methyltestosterone
"Hypogonadism, Male",testosterone
"Hypogonadism, Male",chorionic gonadotropin (hcg)
"Hypogonadism, Male",follicle stimulating hormone
"Hypogonadism, Male",methyltestosterone
Non-Hodgkin's Lymphoma,cyclophosphamide
Non-Hodgkin's Lymphoma,vincristine
Non-Hodgkin's Lymphoma,rituximab
Non-Hodgkin's Lymphoma,methotrexate
Non-Hodgkin's Lymphoma,bendamustine
Non-Hodgkin's Lymphoma,cytarabine
Non-Hodgkin's Lymphoma,fludarabine
Non-Hodgkin's Lymphoma,bleomycin
Non-Hodgkin's Lymphoma,carmustine
Non-Hodgkin's Lymphoma,idelalisib
Non-Hodgkin's Lymphoma,ibritumomab
Non-Hodgkin's Lymphoma,ibrutinib
Non-Hodgkin's Lymphoma,mitoxantrone
Non-Hodgkin's Lymphoma,cyclophosphamide
Non-Hodgkin's Lymphoma,vincristine
Non-Hodgkin's Lymphoma,rituximab
Non-Hodgkin's Lymphoma,methotrexate
Non-Hodgkin's Lymphoma,bendamustine
Non-Hodgkin's Lymphoma,cytarabine
Non-Hodgkin's Lymphoma,fludarabine
Non-Hodgkin's Lymphoma,bleomycin
Non-Hodgkin's Lymphoma,carmustine
Non-Hodgkin's Lymphoma,idelalisib
Non-Hodgkin's Lymphoma,ibritumomab
Non-Hodgkin's Lymphoma,ibrutinib
Non-Hodgkin's Lymphoma,mitoxantrone
Cutaneous T-cell Lymphoma,bexarotene
Cutaneous T-cell Lymphoma,bexarotene
Non-Hodgkin's Lymphoma,cyclophosphamide
Non-Hodgkin's Lymphoma,vincristine
Non-Hodgkin's Lymphoma,rituximab
Non-Hodgkin's Lymphoma,methotrexate
Non-Hodgkin's Lymphoma,bendamustine
Non-Hodgkin's Lymphoma,cytarabine
Non-Hodgkin's Lymphoma,fludarabine
Non-Hodgkin's Lymphoma,bleomycin
Non-Hodgkin's Lymphoma,carmustine
Non-Hodgkin's Lymphoma,idelalisib
Non-Hodgkin's Lymphoma,ibritumomab
Non-Hodgkin's Lymphoma,ibrutinib
Non-Hodgkin's Lymphoma,mitoxantrone
Hodgkin's Lymphoma,bleomycin
Hodgkin's Lymphoma,dacarbazine
Hodgkin's Lymphoma,doxorubicin
Hodgkin's Lymphoma,vinblastine
Hodgkin's Lymphoma,etoposide
Hodgkin's Lymphoma,cyclophosphamide
Hodgkin's Lymphoma,vincristine
Hodgkin's Lymphoma,procarbazine
Hodgkin's Lymphoma,brentuximab
Hodgkin's Lymphoma,methotrexate
Hodgkin's Lymphoma,chlorambucil
Hodgkin's Lymphoma,nivolumab
Hodgkin's Lymphoma,carmustine
Non-Hodgkin's Lymphoma,cyclophosphamide
Non-Hodgkin's Lymphoma,vincristine
Non-Hodgkin's Lymphoma,rituximab
Non-Hodgkin's Lymphoma,methotrexate
Non-Hodgkin's Lymphoma,bendamustine
Non-Hodgkin's Lymphoma,cytarabine
Non-Hodgkin's Lymphoma,fludarabine
Non-Hodgkin's Lymphoma,bleomycin
Non-Hodgkin's Lymphoma,carmustine
Non-Hodgkin's Lymphoma,idelalisib
Non-Hodgkin's Lymphoma,ibritumomab
Non-Hodgkin's Lymphoma,ibrutinib
Non-Hodgkin's Lymphoma,mitoxantrone
Non-Hodgkin's Lymphoma,cyclophosphamide
Non-Hodgkin's Lymphoma,vincristine
Non-Hodgkin's Lymphoma,rituximab
Non-Hodgkin's Lymphoma,methotrexate
Non-Hodgkin's Lymphoma,bendamustine
Non-Hodgkin's Lymphoma,cytarabine
Non-Hodgkin's Lymphoma,fludarabine
Non-Hodgkin's Lymphoma,bleomycin
Non-Hodgkin's Lymphoma,carmustine
Non-Hodgkin's Lymphoma,idelalisib
Non-Hodgkin's Lymphoma,ibritumomab
Non-Hodgkin's Lymphoma,ibrutinib
Non-Hodgkin's Lymphoma,mitoxantrone
Non-Hodgkin's Lymphoma,cyclophosphamide
Non-Hodgkin's Lymphoma,vincristine
Non-Hodgkin's Lymphoma,rituximab
Non-Hodgkin's Lymphoma,methotrexate
Non-Hodgkin's Lymphoma,bendamustine
Non-Hodgkin's Lymphoma,cytarabine
Non-Hodgkin's Lymphoma,fludarabine
Non-Hodgkin's Lymphoma,bleomycin
Non-Hodgkin's Lymphoma,carmustine
Non-Hodgkin's Lymphoma,idelalisib
Non-Hodgkin's Lymphoma,ibritumomab
Non-Hodgkin's Lymphoma,ibrutinib
Non-Hodgkin's Lymphoma,mitoxantrone
Major Depressive Disorder,bupropion
Major Depressive Disorder,sertraline
Major Depressive Disorder,trazodone
Major Depressive Disorder,venlafaxine
Major Depressive Disorder,fluoxetine
Major Depressive Disorder,mirtazapine
Major Depressive Disorder,duloxetine
Major Depressive Disorder,escitalopram
Major Depressive Disorder,bupropion
Major Depressive Disorder,sertraline
Major Depressive Disorder,trazodone
Major Depressive Disorder,venlafaxine
Major Depressive Disorder,fluoxetine
Major Depressive Disorder,mirtazapine
Major Depressive Disorder,duloxetine
Major Depressive Disorder,escitalopram
Multiple Myeloma,dexamethasone
Multiple Myeloma,thalidomide
Multiple Myeloma,cyclophosphamide
Multiple Myeloma,lenalidomide
Multiple Myeloma,bortezomib
Multiple Myeloma,carfilzomib
Multiple Myeloma,pomalidomide
Multiple Myeloma,daratumumab
Multiple Myeloma,melphalan
Bipolar Disorder,lamotrigine
Bipolar Disorder,lithium
Bipolar Disorder,quetiapine
Bipolar Disorder,gabapentin
Bipolar Disorder,clonazepam
Bipolar Disorder,divalproex sodium
Bipolar Disorder,bupropion
Bipolar Disorder,oxcarbazepine
Bipolar Disorder,risperidone
Bipolar Disorder,sertraline
Bipolar Disorder,aripiprazole
Bipolar Disorder,topiramate
Bipolar Disorder,olanzapine
Bipolar Disorder,venlafaxine
Bipolar Disorder,lamotrigine
Bipolar Disorder,lithium
Bipolar Disorder,quetiapine
Bipolar Disorder,gabapentin
Bipolar Disorder,clonazepam
Bipolar Disorder,divalproex sodium
Bipolar Disorder,bupropion
Bipolar Disorder,oxcarbazepine
Bipolar Disorder,risperidone
Bipolar Disorder,sertraline
Bipolar Disorder,aripiprazole
Bipolar Disorder,topiramate
Bipolar Disorder,olanzapine
Bipolar Disorder,venlafaxine
Bipolar Disorder,lamotrigine
Bipolar Disorder,lithium
Bipolar Disorder,quetiapine
Bipolar Disorder,gabapentin
Bipolar Disorder,clonazepam
Bipolar Disorder,divalproex sodium
Bipolar Disorder,bupropion
Bipolar Disorder,oxcarbazepine
Bipolar Disorder,risperidone
Bipolar Disorder,sertraline
Bipolar Disorder,aripiprazole
Bipolar Disorder,topiramate
Bipolar Disorder,olanzapine
Bipolar Disorder,venlafaxine
Major Depressive Disorder,bupropion
Major Depressive Disorder,sertraline
Major Depressive Disorder,trazodone
Major Depressive Disorder,venlafaxine
Major Depressive Disorder,fluoxetine
Major Depressive Disorder,mirtazapine
Major Depressive Disorder,duloxetine
Major Depressive Disorder,escitalopram
Chronic Fatigue Syndrome,modafinil
Chronic Fatigue Syndrome,duloxetine
Chronic Fatigue Syndrome,lisdexamfetamine
Chronic Fatigue Syndrome,amantadine
Chronic Fatigue Syndrome,armodafinil
Chronic Fatigue Syndrome,modafinil
Chronic Fatigue Syndrome,duloxetine
Chronic Fatigue Syndrome,lisdexamfetamine
Chronic Fatigue Syndrome,amantadine
Chronic Fatigue Syndrome,armodafinil
Glomerulonephritis,azathioprine
Glomerulonephritis,penicillin g benzathine
Glomerulonephritis,azathioprine
Glomerulonephritis,penicillin g benzathine
Glomerulonephritis,azathioprine
Glomerulonephritis,penicillin g benzathine
Insulin Resistance Syndrome (Metabolic Syndrome),metformin
Insulin Resistance Syndrome (Metabolic Syndrome),insulin regular
Methicillin-Resistant Staphylococcus Aureus Infection,vancomycin
Methicillin-Resistant Staphylococcus Aureus Infection,linezolid
Methicillin-Resistant Staphylococcus Aureus Infection,daptomycin
Methicillin-Resistant Staphylococcus Aureus Infection,ofloxacin
Methicillin-Resistant Staphylococcus Aureus Infection,dalfopristin / quinupristin
Hyperimmunoglobulin D Syndrome,canakinumab
Myelofibrosis,ruxolitinib
Myelofibrosis,fedratinib
Otitis Media,amoxicillin
Otitis Media,cefdinir
Otitis Media,amoxicillin / clavulanate
Otitis Media,azithromycin
Otitis Media,cephalexin
Otitis Media,ofloxacin
Otitis Media,clarithromycin
Otitis Media,sulfamethoxazole / trimethoprim
Otitis Media,cefuroxime
Otitis Media,hydrocortisone / neomycin / polymyxin b
Otitis Media,levofloxacin
Otitis Media,ciprofloxacin / dexamethasone
Otitis Media,erythromycin
Migraine,sumatriptan
Migraine,rizatriptan
Migraine,gabapentin
Migraine,aspirin / butalbital / caffeine
Migraine,cyclobenzaprine
Migraine,diclofenac
Migraine,naratriptan
Migraine,almotriptan
Migraine,zolmitriptan
Migraine,eletriptan
Migraine,sumatriptan
Migraine,rizatriptan
Migraine,gabapentin
Migraine,aspirin / butalbital / caffeine
Migraine,cyclobenzaprine
Migraine,diclofenac
Migraine,naratriptan
Migraine,almotriptan
Migraine,zolmitriptan
Migraine,eletriptan
"Tuberculosis, Extrapulmonary",prednisone
"Tuberculosis, Extrapulmonary",cycloserine
Erythromelalgia,gabapentin
Mitral Valve Prolapse,atenolol
Mitral Valve Prolapse,metoprolol
Mitral Valve Prolapse,propranolol
Mitral Valve Prolapse,bisoprolol
Mitral Valve Prolapse,nebivolol
Mitral Valve Prolapse,nadolol
Mitral Valve Prolapse,labetalol
Prosthetic Heart Valves - Thrombosis Prophylaxis,aspirin
Prosthetic Heart Valves - Thrombosis Prophylaxis,warfarin
Prosthetic Heart Valves - Thrombosis Prophylaxis,dipyridamole
Hyperimmunoglobulin D Syndrome,canakinumab
Vaginal Yeast Infection,fluconazole
Vaginal Yeast Infection,clotrimazole
Vaginal Yeast Infection,nystatin
Vaginal Yeast Infection,miconazole
Vaginal Yeast Infection,terconazole
Vaginal Yeast Infection,ketoconazole
Vaginal Yeast Infection,itraconazole
Vaginal Yeast Infection,tioconazole
Vaginal Yeast Infection,boric acid
Oral Thrush,nystatin
Oral Thrush,fluconazole
Oral Thrush,clotrimazole
Oral Thrush,miconazole
Oral Thrush,gentian violet
Oral Thrush,ketoconazole
Oral Thrush,itraconazole
Oral Thrush,miconazole
Oral Thrush,amphotericin b
Oral Thrush,posaconazole
Bipolar Disorder,lamotrigine
Bipolar Disorder,lithium
Bipolar Disorder,quetiapine
Bipolar Disorder,gabapentin
Bipolar Disorder,clonazepam
Bipolar Disorder,divalproex sodium
Bipolar Disorder,bupropion
Bipolar Disorder,oxcarbazepine
Bipolar Disorder,risperidone
Bipolar Disorder,sertraline
Bipolar Disorder,aripiprazole
Bipolar Disorder,topiramate
Bipolar Disorder,olanzapine
Bipolar Disorder,venlafaxine
Plantar Fibromatosis,clobetasol
Plantar Fibromatosis,triamcinolone
Emergency Contraception (Postcoital Contraception),levonorgestrel
Emergency Contraception (Postcoital Contraception),ethinyl estradiol / levonorgestrel
Emergency Contraception (Postcoital Contraception),ulipristal
Emergency Contraception (Postcoital Contraception),ethinyl estradiol / norgestrel
Emergency Contraception (Postcoital Contraception),levonorgestrel
Emergency Contraception (Postcoital Contraception),ethinyl estradiol / levonorgestrel
Emergency Contraception (Postcoital Contraception),ulipristal
Emergency Contraception (Postcoital Contraception),ethinyl estradiol / norgestrel
Scleroderma,methotrexate
Scleroderma,prednisone
Scleroderma,cyclophosphamide
Dental Abscess,amoxicillin
Dental Abscess,metronidazole
Dental Abscess,clarithromycin
Dental Abscess,erythromycin
Dissociative Identity Disorder,sertraline
Dissociative Identity Disorder,venlafaxine
Dissociative Identity Disorder,fluoxetine
Dissociative Identity Disorder,citalopram
Chronic Myofascial Pain,cyclobenzaprine
Chronic Myofascial Pain,amitriptyline
Chronic Myofascial Pain,clonazepam
Chronic Myofascial Pain,ibuprofen
Chronic Myofascial Pain,naproxen
Methicillin-Resistant Staphylococcus Aureus Infection,vancomycin
Methicillin-Resistant Staphylococcus Aureus Infection,linezolid
Methicillin-Resistant Staphylococcus Aureus Infection,daptomycin
Methicillin-Resistant Staphylococcus Aureus Infection,ofloxacin
Methicillin-Resistant Staphylococcus Aureus Infection,dalfopristin / quinupristin
Methicillin-Resistant Staphylococcus Aureus Infection,vancomycin
Methicillin-Resistant Staphylococcus Aureus Infection,linezolid
Methicillin-Resistant Staphylococcus Aureus Infection,daptomycin
Methicillin-Resistant Staphylococcus Aureus Infection,ofloxacin
Methicillin-Resistant Staphylococcus Aureus Infection,dalfopristin / quinupristin
Multiple Myeloma,dexamethasone
Multiple Myeloma,thalidomide
Multiple Myeloma,cyclophosphamide
Multiple Myeloma,lenalidomide
Multiple Myeloma,bortezomib
Multiple Myeloma,carfilzomib
Multiple Myeloma,pomalidomide
Multiple Myeloma,daratumumab
Multiple Myeloma,melphalan
Dissociative Identity Disorder,sertraline
Dissociative Identity Disorder,venlafaxine
Dissociative Identity Disorder,fluoxetine
Dissociative Identity Disorder,citalopram
Muscle Twitching (Fasciculations),baclofen
Muscle Pain,ibuprofen
Muscle Pain,naproxen
Muscle Pain,acetaminophen
Muscle Pain,diclofenac
Muscle Pain,nabumetone
Muscle Twitching (Fasciculations),baclofen
Muscle Pain,ibuprofen
Muscle Pain,naproxen
Muscle Pain,acetaminophen
Muscle Pain,diclofenac
Muscle Pain,nabumetone
Muscle Pain,ibuprofen
Muscle Pain,naproxen
Muscle Pain,acetaminophen
Muscle Pain,diclofenac
Muscle Pain,nabumetone
Chronic Fatigue Syndrome,modafinil
Chronic Fatigue Syndrome,duloxetine
Chronic Fatigue Syndrome,lisdexamfetamine
Chronic Fatigue Syndrome,amantadine
Chronic Fatigue Syndrome,armodafinil
Chronic Fatigue Syndrome,modafinil
Chronic Fatigue Syndrome,duloxetine
Chronic Fatigue Syndrome,lisdexamfetamine
Chronic Fatigue Syndrome,amantadine
Chronic Fatigue Syndrome,armodafinil
Myelofibrosis,ruxolitinib
Myelofibrosis,fedratinib
Myelofibrosis,ruxolitinib
Myelofibrosis,fedratinib
Multiple Myeloma,dexamethasone
Multiple Myeloma,thalidomide
Multiple Myeloma,cyclophosphamide
Multiple Myeloma,lenalidomide
Multiple Myeloma,bortezomib
Multiple Myeloma,carfilzomib
Multiple Myeloma,pomalidomide
Multiple Myeloma,daratumumab
Multiple Myeloma,melphalan
Chronic Myofascial Pain,cyclobenzaprine
Chronic Myofascial Pain,amitriptyline
Chronic Myofascial Pain,clonazepam
Chronic Myofascial Pain,ibuprofen
Chronic Myofascial Pain,naproxen
Chronic Myofascial Pain,cyclobenzaprine
Chronic Myofascial Pain,amitriptyline
Chronic Myofascial Pain,clonazepam
Chronic Myofascial Pain,ibuprofen
Chronic Myofascial Pain,naproxen
Mitral Valve Prolapse,atenolol
Mitral Valve Prolapse,metoprolol
Mitral Valve Prolapse,propranolol
Mitral Valve Prolapse,bisoprolol
Mitral Valve Prolapse,nebivolol
Mitral Valve Prolapse,nadolol
Mitral Valve Prolapse,labetalol
Nonalcoholic Fatty Liver Disease,ursodiol
Nonalcoholic Fatty Liver Disease,pioglitazone
Nonalcoholic Fatty Liver Disease,orlistat
Nonalcoholic Fatty Liver Disease,betaine
Nonalcoholic Fatty Liver Disease,rosiglitazone
Onychomycosis,undecylenic acid
Nonalcoholic Fatty Liver Disease,ursodiol
Nonalcoholic Fatty Liver Disease,pioglitazone
Nonalcoholic Fatty Liver Disease,orlistat
Nonalcoholic Fatty Liver Disease,betaine
Nonalcoholic Fatty Liver Disease,rosiglitazone
Facial Wrinkles,tazarotene
Facial Wrinkles,onabotulinumtoxinA
Facial Wrinkles,abobotulinumtoxinA
Facial Wrinkles,azficel-t
Facial Wrinkles,incobotulinumtoxinA
Pseudomembranous Colitis,metronidazole
