disease,drug
Borderline Personality Disorder,carbamazepine
Borderline Personality Disorder,asenapine
Borderline Personality Disorder,paliperidone
Idiopathic Pulmonary Fibrosis,pirfenidone
Idiopathic Pulmonary Fibrosis,nintedanib
Idiopathic Pulmonary Fibrosis,interferon gamma-1b
Iridocyclitis,prednisone
Iridocyclitis,corticotropin
Iridocyclitis,dexamethasone
Iridocyclitis,triamcinolone
Iridocyclitis,cortisone
Iritis,prednisolone
Iritis,prednisone
Iritis,dexamethasone
Iritis,loteprednol
Iritis,dexamethasone
Iritis,triamcinolone
Iritis,loteprednol AND tobramycin
Iritis,corticotropin
Iritis,cortisone
Iron Deficiency Anemia,ferrous sulfate
Iron Deficiency Anemia,ferrous gluconate
Iron Deficiency Anemia,ferrous fumarate
Iron Deficiency Anemia,iron polysaccharide
Iron Deficiency Anemia,ferumoxytol
Iron Deficiency Anemia,iron sucrose
Iron Overload,deferasirox
Iron Overload,deferiprone
Hemochromatosis,deferasirox
Acute Iron Poisoning,deferoxamine
Chronic Iron Poisoning,deferoxamine
Cardiac Arrhythmia,isoproterenol
Constipation,docusate
Constipation,polyethylene glycol 3350
Constipation,bisacodyl
Constipation,magnesium oxide
Constipation,magnesium citrate
Constipation,psyllium
Constipation,linaclotide
Constipation,magnesium hydroxide
Urinary Frequency,oxybutynin
Urinary Frequency,tolterodine
Urinary Frequency,mirabegron
Urinary Frequency,solifenacin
Urinary Frequency,trospium
Urinary Frequency,darifenacin
Urinary Frequency,fesoterodine
Urinary Frequency,flavoxate
Urinary Frequency,onabotulinumtoxinA
Irritable Bowel Syndrome,dicyclomine
Irritable Bowel Syndrome,hyoscyamine
Irritable Bowel Syndrome,amitriptyline
Irritable Bowel Syndrome,chlordiazepoxide AND clidinium
Irritable Bowel Syndrome,atropine AND hyoscyamine AND phenobarbital AND scopolamine
Irritable Bowel Syndrome,cholestyramine
Irritable Bowel Syndrome,escitalopram
Irritable Bowel Syndrome,nortriptyline
Irritable Bowel Syndrome,psyllium
Irritable Bowel Syndrome,venlafaxine
Aseptic Necrosis,ibuprofen
Aseptic Necrosis,alendronate
Aseptic Necrosis,diclofenac
Aseptic Necrosis,aspirin
Aseptic Necrosis,naproxen
Ischemic Stroke,clopidogrel
Ischemic Stroke,aspirin
Ischemic Stroke,alteplase
Ischemic Stroke,nimodipine
Prophylaxis Ischemic Stroke,aspirin
Prophylaxis Ischemic Stroke,clopidogrel
Prophylaxis Ischemic Stroke,pravastatin
Prophylaxis Ischemic Stroke,aspirin AND dipyridamole
Dermal Ulcer,collagenase
Dermal Ulcer,becaplermin
Dermal Ulcer,cadexomer iodine
Pruritus,hydroxyzine
Pruritus,diphenhydramine
Pruritus,gabapentin
Pruritus,hydrocortisone
Pruritus,cyproheptadine
Pruritus,doxepin
Pruritus,ondansetron
Pruritus,ammonium lactate
Pruritus,calamine
Pruritus,lidocaine
Pruritus,diphenhydramine
Pruritus,hydroxyzine
Pruritus,diphenhydramine
Pruritus,gabapentin
Pruritus,hydrocortisone
Pruritus,cyproheptadine
Pruritus,doxepin
Pruritus,ondansetron
Pruritus,ammonium lactate
Pruritus,calamine
Pruritus,lidocaine
Pruritus,diphenhydramine
Idiopathic Thrombocytopenic Purpura,prednisone
Idiopathic Thrombocytopenic Purpura,dexamethasone
Idiopathic Thrombocytopenic Purpura,eltrombopag
Idiopathic Thrombocytopenic Purpura,rituximab
Idiopathic Thrombocytopenic Purpura,romiplostim
Idiopathic Thrombocytopenic Purpura,cyclosporine
Idiopathic Thrombocytopenic Purpura,immune globulin intravenous
Idiopathic Thrombocytopenic Purpura,azathioprine
Idiopathic Thrombocytopenic Purpura,triamcinolone
Idiopathic Thrombocytopenic Purpura,rho  immune globulin
Idiopathic Thrombocytopenic Purpura,immune globulin intravenous and subcutaneous
Idiopathic Thrombocytopenic Purpura,interferon alfa-2b
IV Catheter Clot,alteplase
Japanese Encephalitis Virus Prophylaxis,"japanese enceph vacc sa14-14-2, inactivated"
Hyperbilirubinemia,phenobarbital
Jet Lag,armodafinil
Tinea Cruris,betamethasone AND clotrimazole
Tinea Cruris,ketoconazole
Tinea Cruris,clotrimazole
Tinea Cruris,econazole
Tinea Cruris,fluconazole
Tinea Cruris,terbinafine
Tinea Cruris,miconazole
Tinea Cruris,terbinafine
Tinea Cruris,tolnaftate
Tinea Cruris,ciclopirox
Tinea Cruris,griseofulvin
Tinea Cruris,clioquinol
Joint Infection,clindamycin
Joint Infection,ciprofloxacin
Joint Infection,cefuroxime
Joint Infection,metronidazole
Joint Infection,ceftriaxone
Joint Infection,cefazolin
Joint Infection,amikacin
Joint Infection,ceftazidime
Joint Infection,penicillin g sodium
Osteoarthritis,meloxicam
Osteoarthritis,diclofenac
Osteoarthritis,naproxen
Osteoarthritis,ibuprofen
Osteoarthritis,celecoxib
Osteoarthritis,chondroitin AND glucosamine
Osteoarthritis,diclofenac
Osteoarthritis,etodolac
Osteoarthritis,prednisone
Osteoarthritis,aspirin
Osteoarthritis,nabumetone
Osteoarthritis,duloxetine
Juvenile Rheumatoid Arthritis,meloxicam
Juvenile Rheumatoid Arthritis,naproxen
Juvenile Rheumatoid Arthritis,prednisone
Juvenile Rheumatoid Arthritis,sulfasalazine
Juvenile Rheumatoid Arthritis,celecoxib
Juvenile Rheumatoid Arthritis,etodolac
Juvenile Rheumatoid Arthritis,aspirin
Juvenile Rheumatoid Arthritis,ibuprofen
Juvenile Rheumatoid Arthritis,dexamethasone
Juvenile Rheumatoid Arthritis,etanercept
Juvenile Rheumatoid Arthritis,oxaprozin
Juvenile Rheumatoid Arthritis,sulindac
Juvenile Rheumatoid Arthritis,meloxicam
Juvenile Rheumatoid Arthritis,naproxen
Juvenile Rheumatoid Arthritis,prednisone
Juvenile Rheumatoid Arthritis,sulfasalazine
Juvenile Rheumatoid Arthritis,celecoxib
Juvenile Rheumatoid Arthritis,etodolac
Juvenile Rheumatoid Arthritis,aspirin
Juvenile Rheumatoid Arthritis,ibuprofen
Juvenile Rheumatoid Arthritis,dexamethasone
Juvenile Rheumatoid Arthritis,etanercept
Juvenile Rheumatoid Arthritis,oxaprozin
Juvenile Rheumatoid Arthritis,sulindac
Juvenile Idiopathic Arthritis,methotrexate
Juvenile Idiopathic Arthritis,etanercept
Juvenile Idiopathic Arthritis,tocilizumab
Juvenile Idiopathic Arthritis,adalimumab
Juvenile Idiopathic Arthritis,canakinumab
Juvenile Idiopathic Arthritis,infliximab
Juvenile Idiopathic Arthritis,abatacept
Type 1 Diabetes,insulin glargine
Type 1 Diabetes,insulin lispro
Type 1 Diabetes,insulin aspart
Type 1 Diabetes,insulin regular
Type 1 Diabetes,insulin glulisine
Juvenile Rheumatoid Arthritis,meloxicam
Juvenile Rheumatoid Arthritis,naproxen
Juvenile Rheumatoid Arthritis,prednisone
Juvenile Rheumatoid Arthritis,sulfasalazine
Juvenile Rheumatoid Arthritis,celecoxib
Juvenile Rheumatoid Arthritis,etodolac
Juvenile Rheumatoid Arthritis,aspirin
Juvenile Rheumatoid Arthritis,ibuprofen
Juvenile Rheumatoid Arthritis,dexamethasone
Juvenile Rheumatoid Arthritis,etanercept
Juvenile Rheumatoid Arthritis,oxaprozin
Juvenile Rheumatoid Arthritis,sulindac
Kaposi's Sarcoma,paclitaxel
Kaposi's Sarcoma,vinblastine
Kaposi's Sarcoma,doxorubicin liposomal
Kaposi's Sarcoma,interferon alfa-2b
Kaposi's Sarcoma,alitretinoin
Kawasaki Disease ,aspirin
Kawasaki Disease ,immune globulin intravenous
Kawasaki Disease ,infliximab
Keloids,triamcinolone
Keratitis,prednisolone
Keratitis,dexamethasone AND tobramycin
Keratitis,loteprednol
Keratitis,dexamethasone
Keratitis,prednisone
Keratitis,triamcinolone
Keratitis,bacitracin AND neomycin AND polymyxin b
Keratitis,corticotropin
Keratitis,dexamethasone AND neomycin AND polymyxin b
Keratitis,prednisolone AND sulfacetamide sodium
Keratitis,dexamethasone
Keratitis,hydrocortisone AND neomycin AND polymyxin b
Dry Eye Disease ,cyclosporine
Dry Eye Disease ,lifitegrast
Dry Eye Disease ,hydroxypropyl methylcellulose
Herpetic Keratitis,trifluridine
Herpetic Keratitis,acyclovir
Keratoconjunctivitis,diclofenac
Keratoconjunctivitis,dexamethasone AND neomycin AND polymyxin b
Keratoconjunctivitis,prednisolone AND sulfacetamide sodium
Keratoconjunctivitis,cromolyn
Keratoconjunctivitis,bacitracin AND neomycin AND polymyxin b
Keratoconjunctivitis,lodoxamide
Keratoconjunctivitis,gentamicin AND prednisolone
Keratoconjunctivitis,hydrocortisone AND neomycin AND polymyxin b
Keratoconjunctivitis,bacitracin AND polymyxin b
Dry Eye Disease ,cyclosporine
Dry Eye Disease ,lifitegrast
Dry Eye Disease ,hydroxypropyl methylcellulose
Keratosis,fluorouracil
Keratosis,imiquimod
Keratosis,diclofenac
Keratosis,collagenase
Keratosis,ingenol
Keratosis,aminolevulinic acid
Keratosis,methyl aminolevulinate
Keratosis,fluorouracil
Keratosis,imiquimod
Keratosis,diclofenac
Keratosis,collagenase
Keratosis,ingenol
Keratosis,aminolevulinic acid
Keratosis,methyl aminolevulinate
Renal Cell Carcinoma,pazopanib
Renal Cell Carcinoma,sunitinib
Renal Cell Carcinoma,axitinib
Renal Cell Carcinoma,nivolumab
Renal Cell Carcinoma,sorafenib
Renal Cell Carcinoma,everolimus
Renal Cell Carcinoma,bevacizumab
Renal Cell Carcinoma,cabozantinib
Renal Cell Carcinoma,medroxyprogesterone
Renal Cell Carcinoma,aldesleukin
Renal Cell Carcinoma,capecitabine
Renal Cell Carcinoma,temsirolimus
Renal Cell Carcinoma,lenvatinib
Renal Failure,furosemide
Renal Failure,torsemide
Renal Failure,ethacrynic acid
Kidney Infections ,ciprofloxacin
Kidney Infections ,cephalexin
Kidney Infections ,sulfamethoxazole AND trimethoprim
Kidney Infections ,levofloxacin
Kidney Infections ,amoxicillin AND clavulanate
Kidney Infections ,ceftriaxone
Kidney Infections ,cefuroxime
Kidney Infections ,methenamine
Kidney Infections ,cefazolin
Kidney Infections ,cefepime
Kidney Infections ,cefotaxime
Kidney Infections ,cefpodoxime
Nephrolithiasis,potassium citrate
Wilms' Tumor ,paclitaxel
Wilms' Tumor ,vincristine
Wilms' Tumor ,doxorubicin
Wilms' Tumor ,cyclophosphamide
Wilms' Tumor ,dactinomycin
Infectious Mononucleosis,acyclovir
Klinefelter Syndrome,testosterone
Hyperekplexia,diazepam
Hyperekplexia,clonazepam
Hyperekplexia,divalproex sodium
Hyperekplexia,levetiracetam
Hyperekplexia,valproic acid
Linear IgA Disease,dapsone
Linear IgA Disease,colchicine
Linear IgA Disease,mycophenolate mofetil
Labor Induction,oxytocin
Labor Induction,misoprostol
Labor Induction,dinoprostone
Labor Pain,butorphanol
Labor Pain,oxymorphone
Labor Pain,ropivacaine
Lactation Augmentation,metoclopramide
Lactation Augmentation,metoclopramide
Lactation Suppression,clomiphene
Lactose Intolerance,lactase
Linear IgA Disease,dapsone
Linear IgA Disease,colchicine
Linear IgA Disease,mycophenolate mofetil
Lymphangioleiomyomatosis,sirolimus
Lambert-Eaton Myasthenic Syndrome,amifampridine
Lambert-Eaton Myasthenic Syndrome,amifampridine
Langerhans' Cell Histiocytosis,indomethacin
Laryngopharyngeal Reflux,omeprazole
Laryngopharyngeal Reflux,pantoprazole
Laryngopharyngeal Reflux,ranitidine
Laryngopharyngeal Reflux,lansoprazole
Laryngopharyngeal Reflux,famotidine
Laryngopharyngeal Reflux,aluminum hydroxide AND magnesium hydroxide AND simethicone
Laryngopharyngeal Reflux,cimetidine
Neuronal Ceroid Lipofuscinosis,cerliponase alfa
Facial Wrinkles,tazarotene
Facial Wrinkles,onabotulinumtoxinA
Facial Wrinkles,abobotulinumtoxinA
Facial Wrinkles,azficel-t
Facial Wrinkles,incobotulinumtoxinA
Mild Lead Poisoning,edetate calcium disodium
Severe Lead Poisoning,succimer
Severe Lead Poisoning,edetate calcium disodium
Plantar Fibromatosis,clobetasol
Plantar Fibromatosis,triamcinolone
Plantar Fibromatosis,clobetasol
Plantar Fibromatosis,triamcinolone
Left Ventricular Dysfunction,carvedilol
Left Ventricular Dysfunction,metoprolol
Left Ventricular Dysfunction,ramipril
Left Ventricular Dysfunction,valsartan
Left Ventricular Dysfunction,enalapril
Left Ventricular Dysfunction,benazepril
Left Ventricular Dysfunction,captopril
Left Ventricular Dysfunction,perindopril
Left Ventricular Dysfunction,quinapril
Left Ventricular Dysfunction,fosinopril
Left Ventricular Dysfunction,moexipril
Left Ventricular Dysfunction,trandolapril
Left Ventricular Dysfunction,carvedilol
Left Ventricular Dysfunction,metoprolol
Left Ventricular Dysfunction,ramipril
Left Ventricular Dysfunction,valsartan
Left Ventricular Dysfunction,enalapril
Left Ventricular Dysfunction,benazepril
Left Ventricular Dysfunction,captopril
Left Ventricular Dysfunction,perindopril
Left Ventricular Dysfunction,quinapril
Left Ventricular Dysfunction,fosinopril
Left Ventricular Dysfunction,moexipril
Left Ventricular Dysfunction,trandolapril
Left Ventricular Dysfunction,carvedilol
Left Ventricular Dysfunction,metoprolol
Left Ventricular Dysfunction,ramipril
Left Ventricular Dysfunction,valsartan
Left Ventricular Dysfunction,enalapril
Left Ventricular Dysfunction,benazepril
Left Ventricular Dysfunction,captopril
Left Ventricular Dysfunction,perindopril
Left Ventricular Dysfunction,quinapril
Left Ventricular Dysfunction,fosinopril
Left Ventricular Dysfunction,moexipril
Left Ventricular Dysfunction,trandolapril
Left Ventriculography,ioversol
Left Ventriculography,iopromide
Legionella Pneumonia,azithromycin
Legionella Pneumonia,clarithromycin
Legionella Pneumonia,erythromycin
Legionella Pneumonia,rifampin
Leishmaniasis,allopurinol
Leishmaniasis,amphotericin b
Leishmaniasis,amphotericin b liposomal
Leishmaniasis,pentamidine
Leishmaniasis,miltefosine
Leishmaniasis,amphotericin b lipid complex
Lemierre's Syndrome,chloramphenicol
Lemierre's Syndrome,metronidazole
Lemierre's Syndrome,clindamycin
Lemierre's Syndrome,cilastatin AND imipenem
Lambert-Eaton Myasthenic Syndrome,amifampridine
Lennox-Gastaut Syndrome,clobazam
Lennox-Gastaut Syndrome,rufinamide
Lennox-Gastaut Syndrome,topiramate
Lennox-Gastaut Syndrome,felbamate
Lennox-Gastaut Syndrome,cannabidiol
Leprosy,dapsone
Leprosy,rifampin
Leprosy,clofazimine
Borderline Leprosy,rifampin
Dapsone Leprosy-Resistant,clofazimine
Dapsone Leprosy-Sensitive,clofazimine
Erythema Nodosum Leprosum Leprosy,thalidomide
Erythema Nodosum Leprosum Leprosy,clofazimine
Lepromatous Leprosy,dapsone
Tuberculoid Leprosy,rifampin
Tuberculoid Leprosy,dapsone
Leptospirosis,ampicillin
Leptospirosis,penicillin g potassium
Leptospirosis,penicillin g sodium
Fatigue,modafinil
Fatigue,methylphenidate
Fatigue,amphetamine AND dextroamphetamine
Fatigue,amantadine
Fatigue,dextroamphetamine
Leukemia,prednisone
Leukemia,dexamethasone
Leukemia,cytarabine
Leukemia,dasatinib
Leukemia,idarubicin
Leukemia,triamcinolone
Leukemia,fludarabine
Acute Lymphocytic Leukemia,prednisone
Acute Lymphocytic Leukemia,vincristine
Acute Lymphocytic Leukemia,cyclophosphamide
Acute Lymphocytic Leukemia,methotrexate
Acute Lymphocytic Leukemia,asparaginase escherichia coli
Acute Lymphocytic Leukemia,daunorubicin
Acute Lymphocytic Leukemia,asparaginase erwinia chrysanthemi
Acute Lymphocytic Leukemia,teniposide
Acute Myeloid Leukemia,cytarabine
Acute Myeloid Leukemia,vincristine
Acute Myeloid Leukemia,daunorubicin
Acute Myeloid Leukemia,idarubicin
Acute Myeloid Leukemia,decitabine
Acute Myeloid Leukemia,gemtuzumab
Acute Myeloid Leukemia,midostaurin
Acute Myeloid Leukemia,venetoclax
Acute Myeloid Leukemia,enasidenib
Acute Myeloid Leukemia,cytarabine liposomal AND daunorubicin liposomal
Acute Myeloid Leukemia,ivosidenib
Acute Myeloid Leukemia,gilteritinib
Acute Myeloid Leukemia,glasdegib
Acute Lymphocytic Leukemia,prednisone
Acute Lymphocytic Leukemia,vincristine
Acute Lymphocytic Leukemia,cyclophosphamide
Acute Lymphocytic Leukemia,methotrexate
Acute Lymphocytic Leukemia,asparaginase escherichia coli
Acute Lymphocytic Leukemia,daunorubicin
Acute Lymphocytic Leukemia,asparaginase erwinia chrysanthemi
Acute Lymphocytic Leukemia,teniposide
Acute Myeloid Leukemia,cytarabine
Acute Myeloid Leukemia,vincristine
Acute Myeloid Leukemia,daunorubicin
Acute Myeloid Leukemia,idarubicin
Acute Myeloid Leukemia,decitabine
Acute Myeloid Leukemia,gemtuzumab
Acute Myeloid Leukemia,midostaurin
Acute Myeloid Leukemia,venetoclax
Acute Myeloid Leukemia,enasidenib
Acute Myeloid Leukemia,cytarabine liposomal AND daunorubicin liposomal
Acute Myeloid Leukemia,ivosidenib
Acute Myeloid Leukemia,gilteritinib
Acute Myeloid Leukemia,glasdegib
Acute Myeloid Leukemia,cytarabine
Acute Myeloid Leukemia,vincristine
Acute Myeloid Leukemia,daunorubicin
Acute Myeloid Leukemia,idarubicin
Acute Myeloid Leukemia,decitabine
Acute Myeloid Leukemia,gemtuzumab
Acute Myeloid Leukemia,midostaurin
Acute Myeloid Leukemia,venetoclax
Acute Myeloid Leukemia,enasidenib
Acute Myeloid Leukemia,cytarabine liposomal AND daunorubicin liposomal
Acute Myeloid Leukemia,ivosidenib
Acute Myeloid Leukemia,gilteritinib
Acute Myeloid Leukemia,glasdegib
Acute Promyelocytic Leukemia,tretinoin
Acute Promyelocytic Leukemia,arsenic trioxide
Chronic Eosinophilic Leukemia,imatinib
Chronic Myelogenous Leukemia,imatinib
Chronic Myelogenous Leukemia,hydroxyurea
Chronic Myelogenous Leukemia,nilotinib
Chronic Myelogenous Leukemia,dasatinib
Chronic Myelogenous Leukemia,anagrelide
Chronic Myelogenous Leukemia,cyclophosphamide
Chronic Myelogenous Leukemia,bosutinib
Chronic Myelogenous Leukemia,ponatinib
Chronic Myelogenous Leukemia,busulfan
Chronic Myelogenous Leukemia,cytarabine
Chronic Myelogenous Leukemia,fludarabine
Chronic Myelogenous Leukemia,omacetaxine
Chronic Myelogenous Leukemia,peginterferon alfa-2b
Chronic Lymphocytic Leukemia,ibrutinib
Chronic Lymphocytic Leukemia,rituximab
Chronic Lymphocytic Leukemia,cyclophosphamide
Chronic Lymphocytic Leukemia,fludarabine
Chronic Lymphocytic Leukemia,chlorambucil
Chronic Lymphocytic Leukemia,bendamustine
Chronic Lymphocytic Leukemia,idelalisib
Chronic Lymphocytic Leukemia,immune globulin intravenous
Chronic Lymphocytic Leukemia,venetoclax
Chronic Lymphocytic Leukemia,obinutuzumab
Chronic Lymphocytic Leukemia,alemtuzumab
Chronic Lymphocytic Leukemia,ofatumumab
Hairy Cell Leukemia,cladribine
Hairy Cell Leukemia,pentostatin
Hairy Cell Leukemia,interferon alfa-2b
Hairy Cell Leukemia,moxetumomab pasudotox
Meningeal Leukemia,methotrexate
Meningeal Leukemia,cytarabine
Hairy Cell Leukemia,cladribine
Hairy Cell Leukemia,pentostatin
Hairy Cell Leukemia,interferon alfa-2b
Hairy Cell Leukemia,moxetumomab pasudotox
Leukocytoclastic Vasculitis,dapsone
Leukocytoclastic Vasculitis,idarubicin
Lewy Body Dementia,donepezil
Lewy Body Dementia,rivastigmine
Lewy Body Dementia,donepezil
Lewy Body Dementia,rivastigmine
Lhermitte's Sign,gabapentin
Lice,permethrin
Lice,lindane
Lice,piperonyl butoxide AND pyrethrins
Lice,spinosad
Lice,permethrin
Lice,lindane
Lice,piperonyl butoxide AND pyrethrins
Lice,spinosad
Head Lice,malathion
Head Lice,permethrin
Head Lice,piperonyl butoxide AND pyrethrins
Head Lice,ivermectin
Head Lice,spinosad
Head Lice,benzyl alcohol
Head Lice,lindane
Head Lice,sodium chloride
Head Lice,acetic acid
Lice,permethrin
Lice,lindane
Lice,piperonyl butoxide AND pyrethrins
